movieId,title,genres
4660,b'Dave Chappelle: The Bird Revelation (2017)',Comedy
4661,b'Tom Segura: Disgraceful (2018)',Comedy
4662,b'When We First Met (2018)',Comedy
4663,b'Making a Murderer (2015)',Crime|Documentary
4664,b'Fair Game (1995)',Action
4665,"b""'Til There Was You (1997)""",Drama|Romance
4666,b'To Gillian on Her 37th Birthday (1996)',Drama|Romance
4667,b'Cop Land (1997)',Action|Crime|Drama|Thriller
4668,"b""She's So Lovely (1997)""",Drama|Romance
4669,b'Great Expectations (1998)',Drama|Romance
4670,b'Chinese Box (1997)',Drama|Romance
4671,b'High Art (1998)',Drama|Romance
4672,"b""Who's Afraid of Virginia Woolf? (1966)""",Drama
4673,b'Return to Paradise (1998)',Crime|Drama|Romance|Thriller
4674,b'Living Out Loud (1998)',Comedy|Drama|Romance
4675,b'52 Pick-Up (1986)',Action|Mystery|Thriller
4676,"b'Morning After, The (1986)'",Drama|Mystery
4677,"b'Thomas Crown Affair, The (1968)'",Crime|Drama|Romance|Thriller
4678,"b'Minus Man, The (1999)'",Drama|Mystery
4679,"b'Man and a Woman, A (Un homme et une femme) (1966)'",Drama|Romance
4680,b'Shampoo (1975)',Comedy|Drama|Romance
4681,b'Stanley & Iris (1990)',Drama|Romance
4682,"b'Star Is Born, A (1937)'",Drama
4683,b'Agnes of God (1985)',Drama|Mystery
4684,b'To Sir with Love (1967)',Drama
4685,b'Where the Money Is (2000)',Comedy|Drama
4686,b'What Ever Happened to Baby Jane? (1962)',Drama|Horror|Thriller
4687,b'Saving Grace (2000)',Comedy
4688,"b""She's Having a Baby (1988)""",Comedy
4689,b'Prelude to a Kiss (1992)',Comedy|Drama|Romance
4690,b'Best Seller (1987)',Thriller
4691,b'Maid to Order (1987)',Comedy|Fantasy
4692,b'Dope (2015)',Comedy|Drama
4693,b'Deathgasm (2015)',Comedy|Horror
4694,b'A Street Cat Named Bob (2016)',Comedy|Drama
4695,b'Lightning Jack (1994)',Comedy|Western
4696,b'Detroit Rock City (1999)',Comedy
4697,b'13 Ghosts (1960)',Horror
4698,"b'20,000 Leagues Under the Sea (1916)'",Action|Adventure|Sci-Fi
4699,"b'Mis\xc3\xa9rables, Les (1995)'",Drama|War
4700,b'Eddie (1996)',Comedy
4701,b'Garfield: A Tail of Two Kitties (2006)',Animation|Children|Comedy
4702,b'Berlin Calling (2008)',Comedy|Drama
4703,"b'Mechanic, The (2011)'",Action|Drama|Thriller
4704,"b""Madagascar 3: Europe's Most Wanted (2012)""",Adventure|Animation|Children|Comedy|IMAX
4705,b'Jack Reacher (2012)',Action|Crime|Thriller
4706,"b'Great Beauty, The (Grande Bellezza, La) (2013)'",Comedy|Drama
4707,"b'I, Frankenstein (2014)'",Action|Fantasy|Sci-Fi|IMAX
4708,b'Mr. Peabody & Sherman (2014)',Adventure|Animation|Comedy
4709,b'Fading Gigolo (2013)',Comedy
4710,b'Transcendence (2014)',Drama|Sci-Fi|IMAX
4711,"b'Signal, The (2014)'",Sci-Fi|Thriller
4712,b'Camp X-Ray (2014)',Drama
4713,b'Dracula Untold (2014)',Action|Drama|Fantasy
4714,b'Citizenfour (2014)',Documentary
4715,b'Paddington (2014)',Children|Comedy
4716,b'Taken 3 (2015)',Action|Crime|Thriller
4717,b'Eden (2014)',Drama
4718,b'Wild Card (2015)',Action|Crime|Drama|Thriller
4719,"b'Gunman, The (2015)'",Action|Thriller
4720,b'That Sugar Film (2014)',Documentary
4721,b'Last Knights (2015)',Action|Adventure
4722,b'The Last Witch Hunter (2015)',Action|Adventure|Fantasy
4723,b'Steve Jobs (2015)',Drama
4724,b'Search Party (2014)',Comedy
4725,b'13 Hours (2016)',Drama
4726,b'Victor Frankenstein (2015)',Drama|Horror|Sci-Fi
4727,b'Lion (2016)',Drama
4728,b'Inglorious Bastards (Quel maledetto treno blindato) (1978)',Action|Adventure|Drama|War
4729,"b""Time Traveler's Wife, The (2009)""",Drama|Romance|Sci-Fi
4730,b'Surrogates (2009)',Action|Sci-Fi|Thriller
4731,b'Robin Hood (2010)',Action|Adventure|Drama|Romance|War
4732,b'Safety Not Guaranteed (2012)',Comedy|Drama
4733,b'Dredd (2012)',Action|Sci-Fi
4734,b'Seven Psychopaths (2012)',Comedy|Crime
4735,"b'Babadook, The (2014)'",Drama|Horror|Thriller
4736,b'What We Do in the Shadows (2014)',Comedy|Horror
4737,b'It Follows (2014)',Horror
4738,b'Bone Tomahawk (2015)',Horror|Western
4739,"b'Taking of Pelham 1 2 3, The (2009)'",Crime|Drama|Thriller
4740,b'Unstoppable (2010)',Action|Drama|Thriller
4741,"b'Equalizer, The (2014)'",Action|Crime|Thriller
4742,b'The Great Hypnotist (2014)',Drama|Mystery|Thriller
4743,b'Naked (1993)',Drama
4744,b'Live Flesh (Carne tr\xc3\xa9mula) (1997)',Drama|Romance
4745,b'Birdy (1984)',Drama|War
4746,b'Barfly (1987)',Comedy|Drama|Romance
4747,b'Happy Accidents (2000)',Romance|Sci-Fi
4748,b'Titanica (1992)',Documentary|IMAX
4749,"b'Going Places (Valseuses, Les) (1974)'",Comedy|Crime|Drama
4750,b'Interstate 60 (2002)',Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
4751,b'Last Tango in Paris (Ultimo tango a Parigi) (1972)',Drama|Romance
4752,"b'Dreamers, The (2003)'",Drama
4753,b'Arizona Dream (1993)',Comedy|Drama|Fantasy|Romance
4754,b'Bullet in the Head (1990)',Action|Drama|War
4755,b'Thursday (1998)',Action|Crime|Thriller
4756,b'Cube 2: Hypercube (2002)',Horror|Mystery|Sci-Fi
4757,b'Between Your Legs (Entre las piernas) (1999)',Drama|Mystery|Romance|Thriller
4758,b'Revolver (2005)',Crime|Drama|Thriller
4759,"b'Pink Panther, The (2006)'",Adventure|Comedy|Crime
4760,b'Art School Confidential (2006)',Comedy|Drama
4761,"b'Boss of It All, The (Direkt\xc3\xb8ren for det hele) (2006)'",Comedy|Drama
4762,b'Sleuth (2007)',Drama|Mystery|Thriller
4763,b'Funny Games U.S. (2007)',Drama|Thriller
4764,b'Crows Zero (Kur\xc3\xb4zu zero) (2007)',Action
4765,b'Revolutionary Road (2008)',Drama|Romance
4766,"b'Timecrimes (Cronocr\xc3\xadmenes, Los) (2007)'",Sci-Fi|Thriller
4767,b'Observe and Report (2009)',Action|Comedy
4768,"b'Limits of Control, The (2009)'",Crime|Drama|Film-Noir
4769,b'Thirst (Bakjwi) (2009)',Drama|Horror
4770,"b""World's Greatest Dad (2009)""",Comedy|Drama
4771,"b'Invention of Lying, The (2009)'",Comedy
4772,b'Blood: The Last Vampire (2009)',Action|Horror|Thriller
4773,b'Repo Men (2010)',Action|Sci-Fi|Thriller
4774,b'Unthinkable (2010)',Drama|Thriller
4775,b'Ip Man 2 (2010)',Action
4776,b'Confessions (Kokuhaku) (2010)',Drama|Horror
4777,b'Idiots and Angels (2008)',Animation|Drama|Fantasy
4778,b'Conan the Barbarian (2011)',Action|Adventure|Fantasy
4779,"b'Three Musketeers, The (2011)'",Action|Adventure
4780,b'Violet & Daisy (2011)',Action|Drama
4781,b'Friends with Kids (2011)',Comedy
4782,"b'Revenant, The (2009)'",Comedy|Horror
4783,b'Perfect Sense (2011)',Drama|Romance|Sci-Fi
4784,b'God Bless America (2011)',Comedy|Drama
4785,b'Take This Waltz (2011)',Drama|Romance
4786,b'Some Guy Who Kills People (2011)',Comedy|Thriller
4787,b'Killer Joe (2011)',Crime|Thriller
4788,b'Redline (2009)',Action|Animation|Sci-Fi
4789,b'John Dies at the End (2012)',Comedy|Fantasy|Horror
4790,b'Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013)',Adventure|Comedy|Fantasy|Romance|IMAX
4791,b'Oz the Great and Powerful (2013)',Action|Adventure|Fantasy|IMAX
4792,b'High School (2010)',Comedy
4793,b'Me and you (io e te) (2012)',Drama
4794,b'Locke (2013)',Drama
4795,b'Dawn of the Planet of the Apes (2014)',Sci-Fi
4796,b'In the Heart of the Sea (2015)',Action|Adventure|Drama
4797,b'Warcraft (2016)',Action|Adventure|Fantasy
4798,b'Project Almanac (2015)',Sci-Fi|Thriller
4799,b'Insurgent (2015)',Action|Sci-Fi|Thriller
4800,b'Libre et assoupi (2014)',Comedy
4801,b'The Road Within (2014)',Comedy|Drama
4802,b'B/W (2015)',Comedy|Crime|Sci-Fi
4803,b'The Lobster (2015)',Comedy|Romance|Sci-Fi
4804,b'Independence Day: Resurgence (2016)',Action|Adventure|Sci-Fi
4805,b'Anomalisa (2015)',Animation|Comedy|Fantasy
4806,b'Scouts Guide to the Zombie Apocalypse (2015)',Action|Comedy|Horror
4807,b'High Rise (2015)',Action|Drama|Sci-Fi
4808,b'The Brand New Testament (2015)',(no genres listed)
4809,b'Hardcore Henry (2015)',Action|Adventure|Sci-Fi
4810,b'Those Happy Days (2006)',Children|Comedy
4811,b'Parasyte: Part 1 (2014)',Horror|Sci-Fi
4812,b'Parasyte: Part 2 (2015)',Horror|Sci-Fi
4813,b'Pride and Prejudice and Zombies (2016)',Comedy|Horror|Romance|Thriller
4814,b'Garm Wars: The Last Druid (2014)',Action|Sci-Fi|Thriller
4815,b'Eddie the Eagle (2016)',Comedy
4816,b'The Survivalist (2015)',Drama|Sci-Fi|Thriller
4817,b'Whiskey Tango Foxtrot (2016)',Comedy|War
4818,b'The Brothers Grimsby (2016)',Comedy
4819,b'War and Peace (2016)',Drama|Romance
4820,b'Hunt for the Wilderpeople (2016)',Adventure|Comedy
4821,b'The Neon Demon (2016)',Drama|Horror|Mystery
4822,b'Everybody Wants Some (2016)',Comedy
4823,b'Sing Street (2016)',Drama
4824,b'The Handmaiden (2016)',Drama|Romance|Thriller
4825,b'Swiss Army Man (2016)',Comedy|Drama|Romance
4826,b'The Fundamentals of Caring (2016)',Drama
4827,b'The Legend of Tarzan (2016)',Action|Adventure
4828,"b""Don't Breathe (2016)""",Thriller
4829,b'Elle (2016)',Thriller
4830,b'Train to Busan (2016)',Action|Thriller
4831,b'Kubo and the Two Strings (2016)',Adventure|Animation|Children|Fantasy
4832,b'Night Guards (2016)',Action|Sci-Fi
4833,b'The Good Boy (2016)',Children|Comedy|Drama
4834,b'T2: Trainspotting (2017)',Crime|Drama
4835,b'Shall We Dance (1937)',Comedy|Musical|Romance
4836,b'Ferngully: The Last Rainforest (1992)',Animation|Children|Comedy|Musical
4837,"b'Last Unicorn, The (1982)'",Animation|Children|Fantasy
4838,b'Final Fantasy VII: Advent Children (2004)',Action|Adventure|Animation|Fantasy|Sci-Fi
4839,b'Narc (2002)',Crime|Drama|Thriller
4840,b'Faster Pussycat! Kill! Kill! (1965)',Action|Crime|Drama
4841,b'Kika (1993)',Comedy|Drama
4842,b'Blue Juice (1995)',Comedy|Drama
4843,"b'Pillow Book, The (1996)'",Drama|Romance
4844,b'Lolita (1962)',Drama|Romance
4845,b'Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988)',Comedy|Drama
4846,b'Get Over It (2001)',Comedy|Romance
4847,b'Crush (2001)',Comedy|Romance
4848,b'24 Hour Party People (2002)',Comedy|Drama|Musical
4849,b'My Girl 2 (1994)',Comedy|Drama|Romance
4850,b'My Girl (1991)',Comedy|Drama|Romance
4851,"b'Hours, The (2002)'",Drama|Romance
4852,"b""Piglet's Big Movie (2003)""",Animation|Children
4853,b'Lilya 4-Ever (Lilja 4-ever) (2002)',Crime|Drama
4854,b'Videodrome (1983)',Fantasy|Horror|Sci-Fi|Thriller
4855,"b""Bang, Bang, You're Dead (2002)""",Drama
4856,b'Bad Education (La mala educaci\xc3\xb3n) (2004)',Drama|Thriller
4857,b'Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)',Adventure|Animation|Comedy|Fantasy|Romance
4858,"b'Cat Returns, The (Neko no ongaeshi) (2002)'",Adventure|Animation|Children|Fantasy
4859,b'Volver (2006)',Comedy|Drama
4860,"b'Science of Sleep, The (La science des r\xc3\xaaves) (2006)'",Comedy|Drama|Fantasy|Romance
4861,b'Street Fighter (1994)',Action|Adventure|Fantasy
4862,b'Mother Night (1996)',Drama
4863,b'Murder at 1600 (1997)',Crime|Drama|Mystery|Thriller
4864,b'Crash (1996)',Drama|Thriller
4865,b'Problem Child (1990)',Children|Comedy
4866,b'Jagged Edge (1985)',Crime|Romance|Thriller
4867,b'Beyond the Mat (1999)',Documentary
4868,b'Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)',Comedy
4869,b'House of Games (1987)',Crime|Film-Noir|Mystery|Thriller
4870,"b""I'm Gonna Git You Sucka (1988)""",Action|Comedy
4871,"b'Adventures of Baron Munchausen, The (1988)'",Adventure|Comedy|Fantasy
4872,b'They Live (1988)',Action|Sci-Fi|Thriller
4873,b'K-9 (1989)',Action|Comedy|Crime
4874,b'Penn & Teller Get Killed (1989)',Adventure|Comedy
4875,b'SpaceCamp (1986)',Adventure|Sci-Fi
4876,b'Jade (1995)',Thriller
4877,"b'Prophecy, The (1995)'",Fantasy|Horror|Mystery
4878,"b'Man for All Seasons, A (1966)'",Drama
4879,b'Hands on a Hard Body (1996)',Comedy|Documentary
4880,b'Gilda (1946)',Drama|Film-Noir|Mystery|Romance
4881,"b'Decline of Western Civilization, The (1981)'",Documentary|Musical
4882,"b'Magnificent Ambersons, The (1942)'",Drama|Romance
4883,"b'Last Waltz, The (1978)'",Documentary
4884,b'Ben-Hur: A Tale of the Christ (1925)',Adventure|Drama|Romance
4885,"b'Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)'",Crime|Fantasy|Horror
4886,b'Aileen: Life and Death of a Serial Killer (2003)',Documentary
4887,"b'Tinker, Tailor, Soldier, Spy (1979)'",Drama|Thriller
4888,"b'Music Man, The (1962)'",Children|Comedy|Musical|Romance
4889,b'Twin Dragons (Shuang long hui) (1992)',Action|Comedy
4890,b'Drunken Master (Jui kuen) (1978)',Action|Comedy
4891,"b'Forbidden Kingdom, The (2008)'",Action|Adventure|Comedy|Fantasy
4892,b'King Arthur (2004)',Action|Adventure|Drama|War
4893,b'Red Rock West (1992)',Thriller
4894,b'Cape Fear (1962)',Crime|Drama|Thriller
4895,b'Ghosts of Mississippi (1996)',Drama
4896,b'Rosewood (1997)',Action|Drama
4897,b'Switchback (1997)',Crime|Mystery|Thriller
4898,"b'Horse Whisperer, The (1998)'",Drama|Romance
4899,b'In the Heat of the Night (1967)',Drama|Mystery
4900,b'Chariots of Fire (1981)',Drama
4901,b'Tender Mercies (1983)',Drama|Romance|Western
4902,"b'Journey of Natty Gann, The (1985)'",Adventure|Children
4903,b'Runaway Train (1985)',Action|Adventure|Drama|Thriller
4904,b'True Crime (1999)',Crime|Thriller
4905,b'Hideous Kinky (1998)',Drama
4906,b'Limbo (1999)',Drama
4907,b'Head On (1998)',Drama
4908,b'Three Days of the Condor (3 Days of the Condor) (1975)',Drama|Mystery|Romance|Thriller
4909,"b'Mystery, Alaska (1999)'",Comedy|Drama
4910,b'Music of the Heart (1999)',Drama
4911,"b""They Shoot Horses, Don't They? (1969)""",Drama
4912,"b""Felicia's Journey (1999)""",Thriller
4913,b'McCabe & Mrs. Miller (1971)',Drama|Western
4914,b'Ride with the Devil (1999)',Drama|Romance|War
4915,b'Snow Falling on Cedars (1999)',Drama
4916,"b'Bridge at Remagen, The (1969)'",Action|War
4917,b'Jennifer 8 (1992)',Mystery|Thriller
4918,b'Whipped (2000)',Comedy
4919,"b'Fabulous Baker Boys, The (1989)'",Drama|Romance
4920,b'Lonely Are the Brave (1962)',Drama|Western
4921,b'Cat Ballou (1965)',Comedy|Western
4922,b'Under Suspicion (2000)',Crime|Thriller
4923,b'You Can Count on Me (2000)',Drama|Romance
4924,"b'Eagle Has Landed, The (1976)'",Drama|War
4925,b'Proof of Life (2000)',Drama
4926,b'All the Pretty Horses (2000)',Drama|Romance|Western
4927,"b'Claim, The (2000)'",Romance|Western
4928,"b'Alamo, The (1960)'",Action|Drama|War|Western
4929,"b'Pledge, The (2001)'",Crime|Drama|Mystery|Thriller
4930,b'15 Minutes (2001)',Thriller
4931,b'Lilies of the Field (1963)',Drama
4932,"b'Dish, The (2001)'",Comedy
4933,"b'Tailor of Panama, The (2001)'",Drama|Thriller
4934,b'Brigham City (2001)',Crime|Drama|Mystery
4935,"b'Luzhin Defence, The (2000)'",Drama|Romance
4936,b'Driven (2001)',Action|Thriller
4937,"b'Sand Pebbles, The (1966)'",Drama|Romance|War
4938,"b""Von Ryan's Express (1965)""",Action|Adventure|Drama|War
4939,b'Dr. Dolittle 2 (2001)',Comedy
4940,b'Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)',Adventure|Drama|Western
4941,"b'Man from Snowy River, The (1982)'",Drama|Romance|Western
4942,b'Chocolat (1988)',Drama
4943,b'Osmosis Jones (2001)',Action|Animation|Comedy|Crime|Drama|Romance|Thriller
4944,"b""Captain Corelli's Mandolin (2001)""",Drama|Romance|War
4945,b'Summer Catch (2001)',Comedy|Drama|Romance
4946,b'Father Goose (1964)',Adventure|Comedy|Romance|War
4947,"b""It's a Mad, Mad, Mad, Mad World (1963)""",Action|Adventure|Comedy|Crime
4948,"b""Max Keeble's Big Move (2001)""",Children|Comedy
4949,"b'Competition, The (1980)'",Drama|Romance
4950,b'Fiddler on the Roof (1971)',Drama|Musical
4951,"b'Last Castle, The (2001)'",Action
4952,b'Little Women (1933)',Drama|Romance
4953,b'Joe Somebody (2001)',Comedy|Drama|Romance
4954,"b'Shipping News, The (2001)'",Drama
4955,b'Rookie of the Year (1993)',Comedy|Fantasy
4956,"b""Hart's War (2002)""",Drama|War
4957,b'Hopscotch (1980)',Comedy
4958,b'Stolen Summer (2002)',Drama
4959,b'High Crimes (2002)',Thriller
4960,b'Full Moon in Blue Water (1988)',Drama
4961,b'Iron Will (1994)',Adventure
4962,b'Mountains of the Moon (1990)',Adventure
4963,b'Hombre (1967)',Western
4964,b'Blood Work (2002)',Crime|Drama|Mystery|Thriller
4965,b'City by the Sea (2002)',Crime|Drama
4966,"b'Four Feathers, The (2002)'",Adventure|War
4967,b'Tom Horn (1980)',Western
4968,"b""The Emperor's Club (2002)""",Drama
4969,"b""Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002)""",Animation|Comedy|Musical
4970,b'Zulu (1964)',Action|Drama|War
4971,b'Evelyn (2002)',Drama
4972,b'Dark Blue (2003)',Action|Crime|Drama|Thriller
4973,b'Tears of the Sun (2003)',Action|Drama|Thriller
4974,b'Talent for the Game (1991)',Drama
4975,"b'Good Thief, The (2002)'",Crime|Drama
4976,"b'Winged Migration (Peuple migrateur, Le) (2001)'",Documentary
4977,b'Nevada Smith (1966)',Western
4978,"b'Flight of the Phoenix, The (1965)'",Action|Adventure|Drama
4979,b'Ikiru (1952)',Drama
4980,b'Where Eagles Dare (1968)',Action|Adventure|War
4981,"b'Missing, The (2003)'",Adventure|Thriller|Western
4982,b'Bullitt (1968)',Action|Crime|Drama|Thriller
4983,b'Cheaper by the Dozen (2003)',Children|Comedy
4984,b'Hidalgo (2004)',Adventure|Drama
4985,"b'Seducing Doctor Lewis (Grande s\xc3\xa9duction, La) (2003)'",Comedy
4986,b'Ugetsu (Ugetsu monogatari) (1953)',Drama|Thriller
4987,b'Point Blank (1967)',Action|Crime|Drama|Thriller
4988,b'Fist of Legend (Jing wu ying xiong) (1994)',Action|Drama
4989,"b'Interpreter, The (2005)'",Drama|Thriller
4990,b'Because of Winn-Dixie (2005)',Children|Comedy|Drama
4991,"b'Pacifier, The (2005)'",Action|Comedy
4992,b'Stealth (2005)',Action|Adventure|Sci-Fi|Thriller
4993,b'Four Brothers (2005)',Action|Crime|Drama
4994,b'Flightplan (2005)',Action|Drama|Thriller
4995,b'Dreamer: Inspired by a True Story (2005)',Children|Drama
4996,b'Cheaper by the Dozen 2 (2005)',Adventure|Comedy
4997,b'Glory Road (2006)',Drama
4998,b'Eight Below (2006)',Action|Adventure|Drama|Romance
4999,"b'Shaggy Dog, The (2006)'",Adventure|Children|Comedy|Fantasy
5000,b'Miami Vice (2006)',Action|Crime|Drama|Thriller
5001,"b'Nativity Story, The (2006)'",Drama
5002,b'Freedom Writers (2007)',Drama
5003,"b'Lizzie McGuire Movie, The (2003)'",Children|Comedy|Romance
5004,b'Uptown Girls (2003)',Comedy
5005,b'Win a Date with Tad Hamilton! (2004)',Comedy|Romance
5006,b'Confessions of a Teenage Drama Queen (2004)',Comedy
5007,"b'Bill Cosby, Himself (1983)'",Comedy|Documentary
5008,b'Ice Princess (2005)',Children|Comedy|Drama
5009,b'Just Like Heaven (2005)',Comedy|Fantasy|Romance
5010,b'Letters to Juliet (2010)',Drama|Romance
5011,b'Stuck in Love (2012)',Comedy|Drama|Romance
5012,b'Jalla! Jalla! (2000)',Comedy|Drama|Romance
5013,b'Rise of the Guardians (2012)',Adventure|Animation|Children|Fantasy|IMAX
5014,b'Piper (2016)',Animation
5015,"b'Blob, The (1958)'",Horror|Sci-Fi
5016,"b'Cat from Outer Space, The (1978)'",Children|Comedy|Sci-Fi
5017,b'Return from Witch Mountain (1978)',Children|Sci-Fi
5018,b'Sudden Death (1995)',Action
5019,b'Big Bully (1996)',Comedy|Drama
5020,b'Theodore Rex (1995)',Comedy
5021,b'Larger Than Life (1996)',Comedy
5022,b'House Arrest (1996)',Children|Comedy
5023,b'Bogus (1996)',Children|Drama|Fantasy
5024,b'Metro (1997)',Action|Comedy|Crime|Drama|Thriller
5025,b'Everything Is Illuminated (2005)',Comedy|Drama
5026,b'Wristcutters: A Love Story (2006)',Drama|Fantasy|Romance
5027,"b'Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)'",Drama|War
5028,b'Heartbeats (Les amours imaginaires) (2010)',Drama|Romance
5029,b'Room in Rome (Habitaci\xc3\xb3n en Roma) (2010)',Drama|Romance
5030,b'Oh Boy (A Coffee in Berlin) (2012)',Comedy|Drama
5031,b'Disconnect (2012)',Drama|Thriller
5032,"b""Blue Is the Warmest Color (La vie d'Ad\xc3\xa8le) (2013)""",Drama|Romance
5033,b'Honey (Miele) (2013)',Drama
5034,b'G\xc3\xbceros (2014)',Comedy|Drama
5035,b'There Will Come a Day (2013)',Comedy|Drama
5036,b'The Wait (2015)',Drama
5037,b'War for the Planet of the Apes (2017)',Action|Adventure|Drama|Sci-Fi
5038,b'Lady Bird (2017)',Comedy
5039,b'Wonder Wheel (2017)',Drama
5040,"b'Fast Five (Fast and the Furious 5, The) (2011)'",Action|Crime|Drama|Thriller|IMAX
5041,b'Furious 7 (2015)',Action|Crime|Thriller
5042,b'Children of the Revolution (1996)',Comedy
5043,b'Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)',Action|Adventure|Comedy
5044,b'Armour of God (Long xiong hu di) (1987)',Action|Adventure|Comedy
5045,b'Snow Day (2000)',Comedy
5046,"b'Tigger Movie, The (2000)'",Animation|Children
5047,b'Small Time Crooks (2000)',Comedy|Crime
5048,b'Blue Sky (1994)',Drama|Romance
5049,b'Heavy (1995)',Drama|Romance
5050,b'Kansas City (1996)',Crime|Drama|Musical|Thriller
5051,b'Bananas (1971)',Comedy|War
5052,"b'Ruling Class, The (1972)'",Comedy|Drama
5053,b'Diva (1981)',Action|Drama|Mystery|Romance|Thriller
5054,"b'Last Days of Disco, The (1998)'",Comedy|Drama
5055,b'Tom Jones (1963)',Adventure|Comedy|Romance
5056,b'Atlantic City (1980)',Crime|Drama|Romance
5057,"b""Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)""",Comedy|Drama
5058,b'Married to the Mob (1988)',Comedy
5059,b'Stardust Memories (1980)',Comedy|Drama
5060,b'Mona Lisa (1986)',Comedy|Thriller
5061,b'Pink Flamingos (1972)',Comedy
5062,"b'Long Goodbye, The (1973)'",Crime|Film-Noir
5063,"b'Mosquito Coast, The (1986)'",Adventure|Drama|Thriller
5064,b'Radio Days (1987)',Comedy|Drama
5065,b'Heaven Can Wait (1978)',Comedy
5066,"b""Hard Day's Night, A (1964)""",Adventure|Comedy|Musical
5067,b'Help! (1965)',Comedy|Musical
5068,b'Fitzcarraldo (1982)',Adventure|Drama
5069,"b'Taming of the Shrew, The (1967)'",Comedy
5070,b'Irma la Douce (1963)',Comedy
5071,b'My Man Godfrey (1957)',Comedy
5072,b'Bonfire of the Vanities (1990)',Comedy|Crime|Drama
5073,b'Grand Illusion (La grande illusion) (1937)',Drama|War
5074,"b'Two Jakes, The (1990)'",Drama
5075,b'Carnal Knowledge (1971)',Comedy|Drama
5076,"b'Last Detail, The (1973)'",Comedy|Drama
5077,"b'Zed & Two Noughts, A (1985)'",Drama
5078,b'Woman in the Dunes (Suna no onna) (1964)',Drama
5079,b'Minnie and Moskowitz (1971)',Action
5080,b'Born Yesterday (1950)',Comedy
5081,b'Hud (1963)',Drama|Western
5082,"b""Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976)""",Comedy
5083,"b'Son of the Sheik, The (1926)'",Adventure|Comedy|Romance
5084,b'Solaris (Solyaris) (1972)',Drama|Mystery|Sci-Fi
5085,b'North Dallas Forty (1979)',Comedy|Drama
5086,b'Mermaids (1990)',Comedy|Drama|Romance
5087,"b""French Lieutenant's Woman, The (1981)""",Drama
5088,b'Flirting (1991)',Drama
5089,b'All or Nothing (2002)',Drama
5090,b'Ragtime (1981)',Drama
5091,b'Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)',Drama|Romance
5092,b'10 (1979)',Comedy|Romance
5093,b'Death in Venice (Morte a Venezia) (1971)',Drama|Romance
5094,b'Amarcord (1973)',Comedy|Drama
5095,b'Foul Play (1978)',Comedy|Thriller
5096,b'Au revoir les enfants (1987)',Drama
5097,b'Bob & Carol & Ted & Alice (1969)',Comedy|Drama
5098,b'Overboard (1987)',Comedy|Romance
5099,b'California Split (1974)',Comedy|Drama
5100,b'Smooth Talk (1985)',Drama|Romance
5101,b'Jack Frost (1998)',Children|Comedy|Drama
5102,b'11:14 (2003)',Comedy|Crime|Drama|Mystery|Thriller
5103,b'10th & Wolf (2006)',Crime|Drama|Thriller
5104,"b'11th Hour, The (2007)'",Documentary
5105,b'Farinelli: il castrato (1994)',Drama|Musical
5106,"b'Visitors, The (Visiteurs, Les) (1993)'",Comedy|Fantasy|Sci-Fi
5107,b'Maximum Risk (1996)',Action|Adventure|Thriller
5108,b'Loser (1991)',Comedy
5109,b'Mina Tannenbaum (1994)',Drama
5110,b'U Turn (1997)',Crime|Drama|Mystery
5111,b'Mouse Hunt (1997)',Children|Comedy
5112,"b""Nightmare on Elm Street 2: Freddy's Revenge, A (1985)""",Horror
5113,b'Friday the 13th Part VI: Jason Lives (1986)',Horror
5114,b'Herbie Goes to Monte Carlo (1977)',Adventure|Children|Comedy
5115,b'Snake Eyes (1998)',Action|Crime|Mystery|Thriller
5116,"b'NeverEnding Story II: The Next Chapter, The (1990)'",Adventure|Children|Fantasy
5117,b'Sabotage (1936)',Thriller
5118,b'Hero (1992)',Comedy|Drama
5119,b'Beloved (1998)',Drama
5120,"b'Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)'",Action|Horror|Sci-Fi|Thriller
5121,b'King Kong (1976)',Adventure|Fantasy|Romance|Sci-Fi|Thriller
5122,b'Battle for the Planet of the Apes (1973)',Action|Sci-Fi
5123,"b'Mission, The (1986)'",Drama
5124,b'Allan Quatermain and the Lost City of Gold (1987)',Action|Adventure|Comedy
5125,"b'Yards, The (2000)'",Crime|Drama
5126,b'Damien: Omen II (1978)',Horror
5127,b'Iron Eagle IV (1995)',Action|War
5128,b'Crazy in Alabama (1999)',Comedy|Drama
5129,b'RoboCop 2 (1990)',Action|Crime|Sci-Fi|Thriller
